InvoiceID,InvoiceDate,CustomerID,TotalInvoiceValue,SalesID_JSON,Status
INV00576,2025-05-04,CUST0034,163165.44999999998,"SALE004026,SALE004027,SALE004028,SALE004029,SALE004030,SALE004031,SALE004032",Paid
INV00577,2025-05-04,CUST0190,69348.47,"SALE004033,SALE004034,SALE004035,SALE004036,SALE004037,SALE004038,SALE004039",Paid
INV00578,2025-05-04,CUST0522,161334.66999999998,"SALE004040,SALE004041,SALE004042,SALE004043,SALE004044,SALE004045,SALE004046",Paid
INV00579,2025-05-12,CUST0326,257823.96000000002,"SALE004047,SALE004048,SALE004049,SALE004050,SALE004051,SALE004052,SALE004053",Paid
INV00580,2025-05-02,CUST0555,183068.99,"SALE004054,SALE004055,SALE004056,SALE004057,SALE004058,SALE004059,SALE004060",Paid
INV00581,2025-05-03,CUST0252,111093.21,"SALE004061,SALE004062,SALE004063,SALE004064,SALE004065,SALE004066,SALE004067",Paid
INV00582,2025-05-11,CUST0373,231578.33,"SALE004068,SALE004069,SALE004070,SALE004071,SALE004072,SALE004073,SALE004074",Paid
INV00583,2025-05-03,CUST0223,229728.48,"SALE004075,SALE004076,SALE004077,SALE004078,SALE004079,SALE004080,SALE004081",Pending
INV00584,2025-05-04,CUST0523,214642.0,"SALE004082,SALE004083,SALE004084,SALE004085,SALE004086,SALE004087,SALE004088",Paid
INV00585,2025-05-04,CUST0084,147957.47999999998,"SALE004089,SALE004090,SALE004091,SALE004092,SALE004093,SALE004094,SALE004095",Paid
INV00586,2025-05-04,CUST0530,251102.46,"SALE004096,SALE004097,SALE004098,SALE004099,SALE004100,SALE004101,SALE004102",Paid
INV00587,2025-05-03,CUST0715,149072.26,"SALE004103,SALE004104,SALE004105,SALE004106,SALE004107,SALE004108,SALE004109",Paid
INV00588,2025-05-03,CUST0872,290419.45999999996,"SALE004110,SALE004111,SALE004112,SALE004113,SALE004114,SALE004115,SALE004116",Paid
INV00589,2025-05-04,CUST0795,98957.13,"SALE004117,SALE004118,SALE004119,SALE004120,SALE004121,SALE004122,SALE004123",Paid
INV00590,2025-05-01,CUST0464,125328.42,"SALE004124,SALE004125,SALE004126,SALE004127,SALE004128,SALE004129,SALE004130",Paid
INV00591,2025-05-10,CUST0032,163183.81,"SALE004131,SALE004132,SALE004133,SALE004134,SALE004135,SALE004136,SALE004137",Paid
INV00592,2025-05-04,CUST0078,169485.02,"SALE004138,SALE004139,SALE004140,SALE004141,SALE004142,SALE004143,SALE004144",Paid
INV00593,2025-05-08,CUST0763,259593.46,"SALE004145,SALE004146,SALE004147,SALE004148,SALE004149,SALE004150,SALE004151",Paid
INV00594,2025-05-04,CUST0168,239060.23,"SALE004152,SALE004153,SALE004154,SALE004155,SALE004156,SALE004157,SALE004158",Paid
INV00595,2025-05-03,CUST0626,340064.46,"SALE004159,SALE004160,SALE004161,SALE004162,SALE004163,SALE004164,SALE004165",Paid
INV00596,2025-05-03,CUST0099,114581.35,"SALE004166,SALE004167,SALE004168,SALE004169,SALE004170,SALE004171,SALE004172",Paid
INV00597,2025-05-03,CUST0982,179200.71,"SALE004173,SALE004174,SALE004175,SALE004176,SALE004177,SALE004178,SALE004179",Paid
INV00598,2025-05-02,CUST0387,165138.34,"SALE004180,SALE004181,SALE004182,SALE004183,SALE004184,SALE004185,SALE004186",Paid
INV00599,2025-05-03,CUST0451,350170.63,"SALE004187,SALE004188,SALE004189,SALE004190,SALE004191,SALE004192,SALE004193",Paid
INV00600,2025-05-01,CUST0471,130608.53,"SALE004194,SALE004195,SALE004196,SALE004197,SALE004198,SALE004199,SALE004200",Paid
INV00601,2025-05-03,CUST0744,275071.93,"SALE004201,SALE004202,SALE004203,SALE004204,SALE004205,SALE004206,SALE004207",Pending
INV00602,2025-05-11,CUST0561,152925.31,"SALE004208,SALE004209,SALE004210,SALE004211,SALE004212,SALE004213,SALE004214",Paid
INV00603,2025-05-03,CUST0719,194200.4,"SALE004215,SALE004216,SALE004217,SALE004218,SALE004219,SALE004220,SALE004221",Paid
INV00604,2025-05-07,CUST0621,179909.97,"SALE004222,SALE004223,SALE004224,SALE004225,SALE004226,SALE004227,SALE004228",Paid
INV00605,2025-05-03,CUST0564,280695.20999999996,"SALE004229,SALE004230,SALE004231,SALE004232,SALE004233,SALE004234,SALE004235",Paid
INV00606,2025-05-02,CUST0106,198081.1,"SALE004236,SALE004237,SALE004238,SALE004239,SALE004240,SALE004241,SALE004242",Paid
INV00607,2025-05-03,CUST0759,153797.68,"SALE004243,SALE004244,SALE004245,SALE004246,SALE004247,SALE004248,SALE004249",Paid
INV00608,2025-05-03,CUST0910,231730.87,"SALE004250,SALE004251,SALE004252,SALE004253,SALE004254,SALE004255,SALE004256",Paid
INV00609,2025-05-09,CUST0048,129332.67,"SALE004257,SALE004258,SALE004259,SALE004260,SALE004261,SALE004262,SALE004263",Paid
INV00610,2025-05-11,CUST0409,365004.38,"SALE004264,SALE004265,SALE004266,SALE004267,SALE004268,SALE004269,SALE004270",Paid
INV00611,2025-05-03,CUST0091,187072.11000000002,"SALE004271,SALE004272,SALE004273,SALE004274,SALE004275,SALE004276,SALE004277",Paid
INV00612,2025-05-04,CUST0486,226198.94,"SALE004278,SALE004279,SALE004280,SALE004281,SALE004282,SALE004283,SALE004284",Paid
INV00613,2025-05-04,CUST0549,256025.25,"SALE004285,SALE004286,SALE004287,SALE004288,SALE004289,SALE004290,SALE004291",Paid
INV00614,2025-05-03,CUST0723,144183.05,"SALE004292,SALE004293,SALE004294,SALE004295,SALE004296,SALE004297,SALE004298",Paid
INV00615,2025-05-03,CUST0858,180826.65,"SALE004299,SALE004300,SALE004301,SALE004302,SALE004303,SALE004304,SALE004305",Paid
INV00616,2025-05-03,CUST0450,153696.96000000002,"SALE004306,SALE004307,SALE004308,SALE004309,SALE004310,SALE004311,SALE004312",Paid
INV00617,2025-05-03,CUST0642,159488.97,"SALE004313,SALE004314,SALE004315,SALE004316,SALE004317,SALE004318,SALE004319",Paid
INV00618,2025-05-04,CUST0916,191463.35,"SALE004320,SALE004321,SALE004322,SALE004323,SALE004324,SALE004325,SALE004326",Paid
INV00619,2025-05-03,CUST0270,232710.27,"SALE004327,SALE004328,SALE004329,SALE004330,SALE004331,SALE004332,SALE004333",Paid
INV00620,2025-05-10,CUST0496,258585.03,"SALE004334,SALE004335,SALE004336,SALE004337,SALE004338,SALE004339,SALE004340",Paid
INV00621,2025-05-03,CUST0920,131811.3,"SALE004341,SALE004342,SALE004343,SALE004344,SALE004345,SALE004346,SALE004347",Paid
INV00622,2025-05-03,CUST0413,81278.1,"SALE004348,SALE004349,SALE004350,SALE004351,SALE004352,SALE004353,SALE004354",Paid
INV00623,2025-05-03,CUST0412,46071.54,"SALE004355,SALE004356,SALE004357,SALE004358,SALE004359,SALE004360,SALE004361",Pending
INV00624,2025-05-05,CUST0906,113520.66,"SALE004362,SALE004363,SALE004364,SALE004365,SALE004366,SALE004367,SALE004368",Paid
INV00625,2025-05-10,CUST0816,308412.58,"SALE004369,SALE004370,SALE004371,SALE004372,SALE004373,SALE004374,SALE004375",Paid
INV00626,2025-05-03,CUST0704,261851.09,"SALE004376,SALE004377,SALE004378,SALE004379,SALE004380,SALE004381,SALE004382",Paid
INV00627,2025-05-06,CUST0495,110798.17,"SALE004383,SALE004384,SALE004385,SALE004386,SALE004387,SALE004388,SALE004389",Paid
INV00628,2025-05-03,CUST0411,115699.90000000001,"SALE004390,SALE004391,SALE004392,SALE004393,SALE004394,SALE004395,SALE004396",Paid
INV00629,2025-05-03,CUST0476,326915.5,"SALE004397,SALE004398,SALE004399,SALE004400,SALE004401,SALE004402,SALE004403",Paid
INV00630,2025-05-04,CUST0907,129357.95,"SALE004404,SALE004405,SALE004406,SALE004407,SALE004408,SALE004409,SALE004410",Paid
INV00631,2025-05-11,CUST0059,334676.79,"SALE004411,SALE004412,SALE004413,SALE004414,SALE004415,SALE004416,SALE004417",Paid
INV00632,2025-05-04,CUST0232,243324.44,"SALE004418,SALE004419,SALE004420,SALE004421,SALE004422,SALE004423,SALE004424",Paid
INV00633,2025-05-03,CUST0307,185972.77000000002,"SALE004425,SALE004426,SALE004427,SALE004428,SALE004429,SALE004430,SALE004431",Paid
INV00634,2025-05-10,CUST0945,197862.2,"SALE004432,SALE004433,SALE004434,SALE004435,SALE004436,SALE004437,SALE004438",Paid
INV00635,2025-05-03,CUST0669,99362.11,"SALE004439,SALE004440,SALE004441,SALE004442,SALE004443,SALE004444,SALE004445",Paid
INV00636,2025-05-03,CUST0883,196335.3,"SALE004446,SALE004447,SALE004448,SALE004449,SALE004450,SALE004451,SALE004452",Paid
INV00637,2025-05-04,CUST0256,107823.51,"SALE004453,SALE004454,SALE004455,SALE004456,SALE004457,SALE004458,SALE004459",Paid
INV00638,2025-05-04,CUST0519,260871.50999999998,"SALE004460,SALE004461,SALE004462,SALE004463,SALE004464,SALE004465,SALE004466",Paid
INV00639,2025-05-03,CUST0846,163853.44,"SALE004467,SALE004468,SALE004469,SALE004470,SALE004471,SALE004472,SALE004473",Paid
INV00640,2025-05-03,CUST0740,110173.11,"SALE004474,SALE004475,SALE004476,SALE004477,SALE004478,SALE004479,SALE004480",Paid
INV00641,2025-05-17,CUST0169,251988.67,"SALE004481,SALE004482,SALE004483,SALE004484,SALE004485,SALE004486,SALE004487",Paid
INV00642,2025-05-03,CUST0881,141140.5,"SALE004488,SALE004489,SALE004490,SALE004491,SALE004492,SALE004493,SALE004494",Paid
INV00643,2025-05-03,CUST0295,162064.67,"SALE004495,SALE004496,SALE004497,SALE004498,SALE004499,SALE004500,SALE004501",Paid
INV00644,2025-05-03,CUST0626,184158.15000000002,"SALE004502,SALE004503,SALE004504,SALE004505,SALE004506,SALE004507,SALE004508",Paid
INV00645,2025-05-03,CUST0465,220340.33000000002,"SALE004509,SALE004510,SALE004511,SALE004512,SALE004513,SALE004514,SALE004515",Paid
INV00646,2025-05-04,CUST0605,200199.96000000002,"SALE004516,SALE004517,SALE004518,SALE004519,SALE004520,SALE004521,SALE004522",Paid
INV00647,2025-05-02,CUST0938,157256.12,"SALE004523,SALE004524,SALE004525,SALE004526,SALE004527,SALE004528,SALE004529",Paid
INV00648,2025-05-03,CUST0865,175034.33,"SALE004530,SALE004531,SALE004532,SALE004533,SALE004534,SALE004535,SALE004536",Paid
INV00649,2025-05-02,CUST0135,127281.54999999999,"SALE004537,SALE004538,SALE004539,SALE004540,SALE004541,SALE004542,SALE004543",Paid
INV00650,2025-05-17,CUST0101,210261.34,"SALE004544,SALE004545,SALE004546,SALE004547,SALE004548,SALE004549,SALE004550",Paid
INV00651,2025-05-03,CUST0198,117439.91,"SALE004551,SALE004552,SALE004553,SALE004554,SALE004555,SALE004556,SALE004557",Paid
INV00652,2025-05-04,CUST0685,149922.65,"SALE004558,SALE004559,SALE004560,SALE004561,SALE004562,SALE004563,SALE004564",Pending
INV00653,2025-05-03,CUST0013,214593.3,"SALE004565,SALE004566,SALE004567,SALE004568,SALE004569,SALE004570,SALE004571",Pending
INV00654,2025-05-04,CUST0162,218111.78999999998,"SALE004572,SALE004573,SALE004574,SALE004575,SALE004576,SALE004577,SALE004578",Paid
INV00655,2025-05-04,CUST0045,208913.37,"SALE004579,SALE004580,SALE004581,SALE004582,SALE004583,SALE004584,SALE004585",Paid
INV00656,2025-05-03,CUST0258,191192.5,"SALE004586,SALE004587,SALE004588,SALE004589,SALE004590,SALE004591,SALE004592",Paid
INV00657,2025-05-03,CUST0631,181055.75,"SALE004593,SALE004594,SALE004595,SALE004596,SALE004597,SALE004598,SALE004599",Paid
INV00658,2025-05-03,CUST0002,209277.78,"SALE004600,SALE004601,SALE004602,SALE004603,SALE004604,SALE004605,SALE004606",Paid
INV00659,2025-05-03,CUST0619,197414.66,"SALE004607,SALE004608,SALE004609,SALE004610,SALE004611,SALE004612,SALE004613",Paid
INV00660,2025-05-01,CUST0452,155742.11000000002,"SALE004614,SALE004615,SALE004616,SALE004617,SALE004618,SALE004619,SALE004620",Paid
INV00661,2025-05-03,CUST0721,136710.72999999998,"SALE004621,SALE004622,SALE004623,SALE004624,SALE004625,SALE004626,SALE004627",Paid
INV00662,2025-05-04,CUST0357,235775.15,"SALE004628,SALE004629,SALE004630,SALE004631,SALE004632,SALE004633,SALE004634",Paid
INV00663,2025-05-03,CUST0811,174732.09,"SALE004635,SALE004636,SALE004637,SALE004638,SALE004639,SALE004640,SALE004641",Paid
INV00664,2025-05-03,CUST0257,189223.80000000002,"SALE004642,SALE004643,SALE004644,SALE004645,SALE004646,SALE004647,SALE004648",Paid
INV00665,2025-05-03,CUST0689,138943.84,"SALE004649,SALE004650,SALE004651,SALE004652,SALE004653,SALE004654,SALE004655",Paid
INV00666,2025-05-04,CUST0842,163037.08000000002,"SALE004656,SALE004657,SALE004658,SALE004659,SALE004660,SALE004661,SALE004662",Paid
INV00667,2025-05-04,CUST0617,110942.68,"SALE004663,SALE004664,SALE004665,SALE004666,SALE004667,SALE004668,SALE004669",Paid
INV00668,2025-05-03,CUST0716,202500.19,"SALE004670,SALE004671,SALE004672,SALE004673,SALE004674,SALE004675,SALE004676",Paid
INV00669,2025-05-03,CUST0368,182192.25,"SALE004677,SALE004678,SALE004679,SALE004680,SALE004681,SALE004682,SALE004683",Paid
INV00670,2025-05-02,CUST0592,216160.33,"SALE004684,SALE004685,SALE004686,SALE004687,SALE004688,SALE004689,SALE004690",Paid
INV00671,2025-05-01,CUST0335,102118.99,"SALE004691,SALE004692,SALE004693,SALE004694,SALE004695,SALE004696,SALE004697",Paid
INV00672,2025-05-01,CUST0210,250575.03,"SALE004698,SALE004699,SALE004700,SALE004701,SALE004702,SALE004703,SALE004704",Paid
INV00673,2025-05-10,CUST0103,111322.3,"SALE004705,SALE004706,SALE004707,SALE004708,SALE004709,SALE004710,SALE004711",Paid
INV00674,2025-05-04,CUST0312,117944.37999999999,"SALE004712,SALE004713,SALE004714,SALE004715,SALE004716,SALE004717,SALE004718",Paid
INV00675,2025-05-04,CUST0520,162661.99,"SALE004719,SALE004720,SALE004721,SALE004722,SALE004723,SALE004724,SALE004725",Paid
INV00676,2025-05-11,CUST0453,137068.64,"SALE004726,SALE004727,SALE004728,SALE004729,SALE004730,SALE004731,SALE004732",Paid
INV00677,2025-05-18,CUST0109,157666.38,"SALE004733,SALE004734,SALE004735,SALE004736,SALE004737,SALE004738,SALE004739",Paid
INV00678,2025-05-07,CUST0292,258319.58000000005,"SALE004740,SALE004741,SALE004742,SALE004743,SALE004744,SALE004745,SALE004746",Paid
INV00679,2025-05-03,CUST0322,205187.83000000002,"SALE004747,SALE004748,SALE004749,SALE004750,SALE004751,SALE004752,SALE004753",Paid
INV00680,2025-05-05,CUST0619,152043.27000000002,"SALE004754,SALE004755,SALE004756,SALE004757,SALE004758,SALE004759,SALE004760",Pending
INV00681,2025-05-03,CUST0038,174262.97,"SALE004761,SALE004762,SALE004763,SALE004764,SALE004765,SALE004766,SALE004767",Pending
INV00682,2025-05-10,CUST0831,200141.78999999998,"SALE004768,SALE004769,SALE004770,SALE004771,SALE004772,SALE004773,SALE004774",Paid
INV00683,2025-05-04,CUST0384,313216.81,"SALE004775,SALE004776,SALE004777,SALE004778,SALE004779,SALE004780,SALE004781",Paid
INV00684,2025-05-06,CUST0116,176630.16,"SALE004782,SALE004783,SALE004784,SALE004785,SALE004786,SALE004787,SALE004788",Paid
INV00685,2025-05-17,CUST0265,182948.84,"SALE004789,SALE004790,SALE004791,SALE004792,SALE004793,SALE004794,SALE004795",Paid
INV00686,2025-05-02,CUST0927,218667.55000000002,"SALE004796,SALE004797,SALE004798,SALE004799,SALE004800,SALE004801,SALE004802",Paid
INV00687,2025-05-04,CUST0652,178690.63999999998,"SALE004803,SALE004804,SALE004805,SALE004806,SALE004807,SALE004808,SALE004809",Paid
INV00688,2025-05-03,CUST0060,114164.84,"SALE004810,SALE004811,SALE004812,SALE004813,SALE004814,SALE004815,SALE004816",Paid
INV00689,2025-05-02,CUST0640,235019.59,"SALE004817,SALE004818,SALE004819,SALE004820,SALE004821,SALE004822,SALE004823",Paid
INV00690,2025-05-11,CUST0816,156749.31,"SALE004824,SALE004825,SALE004826,SALE004827,SALE004828,SALE004829,SALE004830",Paid
INV00691,2025-05-03,CUST0572,161700.3,"SALE004831,SALE004832,SALE004833,SALE004834,SALE004835,SALE004836,SALE004837",Paid
INV00692,2025-05-01,CUST0960,177949.99,"SALE004838,SALE004839,SALE004840,SALE004841,SALE004842,SALE004843,SALE004844",Paid
INV00693,2025-05-03,CUST0561,347290.51,"SALE004845,SALE004846,SALE004847,SALE004848,SALE004849,SALE004850,SALE004851",Paid
INV00694,2025-05-10,CUST0004,177413.41999999998,"SALE004852,SALE004853,SALE004854,SALE004855,SALE004856,SALE004857,SALE004858",Paid
INV00695,2025-05-03,CUST0388,213384.00999999998,"SALE004859,SALE004860,SALE004861,SALE004862,SALE004863,SALE004864,SALE004865",Pending
INV00696,2025-05-03,CUST0523,159280.61000000002,"SALE004866,SALE004867,SALE004868,SALE004869,SALE004870,SALE004871,SALE004872",Paid
INV00697,2025-05-07,CUST0686,170626.51,"SALE004873,SALE004874,SALE004875,SALE004876,SALE004877,SALE004878,SALE004879",Paid
INV00698,2025-05-03,CUST0449,305320.17,"SALE004880,SALE004881,SALE004882,SALE004883,SALE004884,SALE004885,SALE004886",Paid
INV00699,2025-05-12,CUST0024,225272.78,"SALE004887,SALE004888,SALE004889,SALE004890,SALE004891,SALE004892,SALE004893",Paid
INV00700,2025-05-14,CUST0920,232569.75,"SALE004894,SALE004895,SALE004896,SALE004897,SALE004898,SALE004899,SALE004900",Paid
INV00701,2025-05-03,CUST0231,249755.09999999998,"SALE004901,SALE004902,SALE004903,SALE004904,SALE004905,SALE004906,SALE004907",Paid
INV00702,2025-05-03,CUST0442,168367.59,"SALE004908,SALE004909,SALE004910,SALE004911,SALE004912,SALE004913,SALE004914",Paid
INV00703,2025-05-03,CUST0077,186429.46,"SALE004915,SALE004916,SALE004917,SALE004918,SALE004919,SALE004920,SALE004921",Paid
INV00704,2025-05-01,CUST0792,156807.92,"SALE004922,SALE004923,SALE004924,SALE004925,SALE004926,SALE004927,SALE004928",Paid
INV00705,2025-05-03,CUST0269,203008.38999999998,"SALE004929,SALE004930,SALE004931,SALE004932,SALE004933,SALE004934,SALE004935",Paid
INV00706,2025-05-03,CUST0162,198759.96,"SALE004936,SALE004937,SALE004938,SALE004939,SALE004940,SALE004941,SALE004942",Paid
INV00707,2025-05-09,CUST0909,109880.78,"SALE004943,SALE004944,SALE004945,SALE004946,SALE004947,SALE004948,SALE004949",Paid
INV00708,2025-05-17,CUST0978,161388.0,"SALE004950,SALE004951,SALE004952,SALE004953,SALE004954,SALE004955,SALE004956",Paid
INV00709,2025-05-03,CUST0548,136829.16,"SALE004957,SALE004958,SALE004959,SALE004960,SALE004961,SALE004962,SALE004963",Paid
INV00710,2025-05-05,CUST0575,144306.96,"SALE004964,SALE004965,SALE004966,SALE004967,SALE004968,SALE004969,SALE004970",Paid
INV00711,2025-05-13,CUST0106,84072.7,"SALE004971,SALE004972,SALE004973,SALE004974,SALE004975,SALE004976,SALE004977",Paid
INV00712,2025-05-03,CUST0262,143684.02,"SALE004978,SALE004979,SALE004980,SALE004981,SALE004982,SALE004983,SALE004984",Paid
INV00713,2025-05-01,CUST0544,212850.49,"SALE004985,SALE004986,SALE004987,SALE004988,SALE004989,SALE004990,SALE004991",Paid
INV00714,2025-05-10,CUST0677,118513.44,"SALE004992,SALE004993,SALE004994,SALE004995,SALE004996,SALE004997,SALE004998",Paid
INV00715,2025-05-02,CUST0420,166649.05,"SALE004999,SALE005000,SALE005001,SALE005002,SALE005003,SALE005004,SALE005005",Paid
INV00716,2025-05-04,CUST0834,126204.55,"SALE005006,SALE005007,SALE005008,SALE005009,SALE005010,SALE005011,SALE005012",Paid
INV00717,2025-05-07,CUST0123,180179.63999999998,"SALE005013,SALE005014,SALE005015,SALE005016,SALE005017,SALE005018,SALE005019",Paid
INV00718,2025-05-04,CUST0249,248588.84999999998,"SALE005020,SALE005021,SALE005022,SALE005023,SALE005024,SALE005025,SALE005026",Paid
INV00719,2025-05-11,CUST0768,179629.80000000002,"SALE005027,SALE005028,SALE005029,SALE005030,SALE005031,SALE005032,SALE005033",Paid
INV00720,2025-05-01,CUST0690,147462.45,"SALE005034,SALE005035,SALE005036,SALE005037,SALE005038,SALE005039,SALE005040",Pending
INV00721,2025-05-03,CUST0011,208291.79,"SALE005041,SALE005042,SALE005043,SALE005044,SALE005045,SALE005046,SALE005047",Paid
INV00722,2025-05-10,CUST0546,101857.11,"SALE005048,SALE005049,SALE005050,SALE005051,SALE005052,SALE005053,SALE005054",Paid
INV00723,2025-05-18,CUST0376,165212.57,"SALE005055,SALE005056,SALE005057,SALE005058,SALE005059,SALE005060,SALE005061",Paid
INV00724,2025-05-04,CUST0844,261966.88999999998,"SALE005062,SALE005063,SALE005064,SALE005065,SALE005066,SALE005067,SALE005068",Paid
INV00725,2025-05-03,CUST0934,97961.35,"SALE005069,SALE005070,SALE005071,SALE005072,SALE005073,SALE005074,SALE005075",Paid
INV00726,2025-05-03,CUST0264,192072.62,"SALE005076,SALE005077,SALE005078,SALE005079,SALE005080,SALE005081,SALE005082",Paid
INV00727,2025-05-03,CUST0518,290991.02999999997,"SALE005083,SALE005084,SALE005085,SALE005086,SALE005087,SALE005088,SALE005089",Paid
INV00728,2025-05-03,CUST0203,215848.79,"SALE005090,SALE005091,SALE005092,SALE005093,SALE005094,SALE005095,SALE005096",Paid
INV00729,2025-05-03,CUST0311,204521.16999999998,"SALE005097,SALE005098,SALE005099,SALE005100,SALE005101,SALE005102,SALE005103",Pending
INV00730,2025-05-01,CUST0840,201966.27000000002,"SALE005104,SALE005105,SALE005106,SALE005107,SALE005108,SALE005109,SALE005110",Paid
INV00731,2025-05-02,CUST0728,138968.29,"SALE005111,SALE005112,SALE005113,SALE005114,SALE005115,SALE005116,SALE005117",Paid
INV00732,2025-05-02,CUST0097,241377.99,"SALE005118,SALE005119,SALE005120,SALE005121,SALE005122,SALE005123,SALE005124",Paid
INV00733,2025-05-04,CUST0978,297560.49,"SALE005125,SALE005126,SALE005127,SALE005128,SALE005129,SALE005130,SALE005131",Paid
INV00734,2025-05-04,CUST0236,104110.54000000001,"SALE005132,SALE005133,SALE005134,SALE005135,SALE005136,SALE005137,SALE005138",Paid
INV00735,2025-05-03,CUST0836,60046.869999999995,"SALE005139,SALE005140,SALE005141,SALE005142,SALE005143,SALE005144,SALE005145",Paid
INV00736,2025-05-11,CUST0288,155232.48,"SALE005146,SALE005147,SALE005148,SALE005149,SALE005150,SALE005151,SALE005152",Paid
INV00737,2025-05-03,CUST0547,219714.09,"SALE005153,SALE005154,SALE005155,SALE005156,SALE005157,SALE005158,SALE005159",Paid
INV00738,2025-05-04,CUST0898,185744.39,"SALE005160,SALE005161,SALE005162,SALE005163,SALE005164,SALE005165,SALE005166",Pending
